UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
457606,"A",,"A",,"A",,"R",43,"R",0,"R",0,"R",43,"R",40,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457615,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",10
457624,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",9,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
457633,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",13,"R",72,"R",27,"R",0,"R",0,"R",27,"R",19,"R",70,"R",16
457642,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",11,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
457651,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",6,"R",60,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",8
457679,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
457688,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
457697,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4,"Z",0,"Z",0,"R",4,"R",3,"R",75,"R",7
457721,"A",,"A",,"A",,"R",7,"Z",0,"Z",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
457749,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",16,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457767,"A",,"A",,"A",,"R",134,"R",0,"R",0,"R",134,"R",71,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
457776,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",22,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
457785,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",31,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
457794,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
457800,"A",,"A",,"A",,"R",229,"R",0,"R",0,"R",229,"R",41,"R",18,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
457819,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
457837,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",16,"R",59,"R",35,"R",0,"R",0,"R",35,"R",29,"R",83,"R",12
457846,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",15,"R",0,"R",0,"R",15,"R",11,"R",73,"R",5
457855,"A",,"A",,"A",,"R",7,"Z",0,"Z",0,"R",7,"R",5,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
457873,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",25,"R",89,"R",4
457916,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
457925,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
457943,"A",,"A",,"A",,"R",33,"R",0,"R",0,"R",33,"R",30,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
457952,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",27,"R",96,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",12
457989,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",23,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
457998,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
458007,"A",,"A",,"A",,"R",34,"Z",0,"Z",0,"R",34,"R",29,"R",85,"R",25,"Z",0,"Z",0,"R",25,"R",24,"R",96,"R",15
458034,"R",4,"R",24,"R",17,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
458043,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",13,"R",76,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",15
458052,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
458061,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",13,"R",0,"R",0,"R",13,"R",2,"R",15,"R",40
458070,"A",,"A",,"A",,"R",31,"R",0,"R",0,"R",31,"R",27,"R",87,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",16
458098,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",14,"R",88,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",18
458104,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
458113,"R",2,"R",17,"R",12,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",2,"R",0,"Z",0,"R",2,"R",1,"R",50,"R",5
458122,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
458131,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
458140,"A",,"A",,"A",,"R",7,"Z",0,"Z",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
458168,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",14,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
458210,"R",12,"R",299,"R",4,"R",12,"Z",0,"Z",0,"R",12,"R",7,"R",58,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",20
458229,"R",12,"R",229,"R",5,"R",18,"R",0,"R",0,"R",18,"R",16,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
458265,"A",,"A",,"A",,"R",273,"R",0,"R",0,"R",273,"R",223,"R",82,"R",14,"R",0,"R",0,"R",14,"R",13,"R",93,"R",22
458274,"A",,"A",,"A",,"R",18,"Z",0,"Z",0,"R",18,"R",11,"R",61,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
458380,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",2,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
458405,"A",,"A",,"A",,"R",94,"R",0,"R",0,"R",94,"R",41,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
458441,"A",,"A",,"A",,"R",79,"R",0,"R",0,"R",79,"R",25,"R",32,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",27
458496,"R",17,"R",58,"R",29,"R",15,"R",0,"R",0,"R",15,"R",10,"R",67,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",20
458681,"A",,"A",,"A",,"R",47,"Z",0,"Z",0,"R",47,"R",26,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"R",35
458803,"A",,"A",,"A",,"R",36,"R",0,"Z",0,"R",36,"R",22,"R",61,"R",9,"R",0,"Z",0,"R",9,"R",6,"R",67,"R",13
458812,"A",,"A",,"A",,"R",16,"R",0,"Z",0,"R",16,"R",13,"R",81,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",18
458821,"A",,"A",,"A",,"R",17,"R",0,"Z",0,"R",17,"R",9,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
458830,"A",,"A",,"A",,"R",45,"R",0,"Z",0,"R",45,"R",29,"R",64,"R",5,"R",0,"Z",0,"R",5,"R",2,"R",40,"R",21
458858,"A",,"A",,"A",,"R",34,"R",0,"Z",0,"R",34,"R",11,"R",32,"R",22,"R",0,"Z",0,"R",22,"R",8,"R",36,"R",24
458867,"A",,"A",,"A",,"R",49,"R",0,"Z",0,"R",49,"R",31,"R",63,"R",17,"R",0,"Z",0,"R",17,"R",2,"R",12,"R",22
458885,"R",1,"R",139,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",32,"R",0,"R",0,"R",32,"R",12,"R",38,"R",28
458919,"R",6,"R",1666,"R",0,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",680,"R",0,"R",0,"R",680,"R",241,"R",35,"R",28
458955,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",45,"R",0,"R",0,"R",45,"R",14,"R",31,"R",28
458964,"R",2,"R",637,"R",0,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",216,"Z",0,"Z",0,"R",216,"R",78,"R",36,"R",28
458973,"R",8,"R",1015,"R",1,"R",3,"Z",0,"Z",0,"R",3,"R",1,"R",33,"R",273,"Z",0,"Z",0,"R",273,"R",99,"R",36,"R",28
458982,"R",33,"R",108,"R",31,"R",56,"R",0,"R",0,"R",56,"R",33,"R",59,"R",20,"R",1,"R",0,"R",19,"R",8,"R",42,"R",20
459000,"A",,"A",,"A",,"R",32,"R",0,"Z",0,"R",32,"R",12,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
459019,"A",,"A",,"A",,"R",20,"R",0,"Z",0,"R",20,"R",10,"R",50,"R",8,"R",0,"Z",0,"R",8,"R",2,"R",25,"R",21
459046,"A",,"A",,"A",,"R",27,"R",0,"Z",0,"R",27,"R",10,"R",37,"R",14,"R",0,"Z",0,"R",14,"R",4,"R",29,"R",19
459055,"A",,"A",,"A",,"R",28,"R",0,"Z",0,"R",28,"R",23,"R",82,"R",8,"R",0,"Z",0,"R",8,"R",6,"R",75,"R",16
459064,"A",,"A",,"A",,"R",26,"R",0,"Z",0,"R",26,"R",16,"R",62,"R",6,"R",0,"Z",0,"R",6,"R",4,"R",67,"R",14
459116,"A",,"A",,"A",,"R",10,"Z",0,"Z",0,"R",10,"R",8,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
459125,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
459170,"A",,"A",,"A",,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",10
459189,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",13,"R",100,"R",14,"R",0,"R",0,"R",14,"R",14,"R",100,"R",8
459198,"A",,"A",,"A",,"R",24,"Z",0,"Z",0,"R",24,"R",21,"R",88,"R",5,"Z",0,"Z",0,"R",5,"R",5,"R",100,"R",15
459204,"A",,"A",,"A",,"R",60,"R",0,"R",0,"R",60,"R",51,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",44
459213,"A",,"A",,"A",,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
459231,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",20,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",21
459259,"R",4,"R",40,"R",10,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",9
459268,"R",4,"R",47,"R",9,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
459277,"A",,"A",,"A",,"R",80,"R",0,"R",0,"R",80,"R",66,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
459286,"A",,"A",,"A",,"R",17,"Z",0,"Z",0,"R",17,"R",12,"R",71,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",15
459295,"A",,"A",,"A",,"R",3,"R",0,"Z",0,"R",3,"R",2,"R",67,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",12
459301,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",12,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
459310,"R",14,"R",26,"R",54,"R",27,"R",0,"R",0,"R",27,"R",25,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
459329,"A",,"A",,"A",,"R",152,"R",0,"R",0,"R",152,"R",106,"R",70,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",11
459347,"A",,"A",,"A",,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",9
459374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
459392,"A",,"A",,"A",,"R",31,"Z",0,"Z",0,"R",31,"R",22,"R",71,"R",7,"Z",0,"Z",0,"R",7,"R",7,"R",100,"R",13
459408,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",6,"R",0,"R",0,"R",6,"R",6,"R",100,"R",9
459417,"R",11,"R",15,"R",73,"R",11,"R",0,"R",0,"R",11,"R",8,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
459426,"A",,"A",,"A",,"R",93,"Z",0,"Z",0,"R",93,"R",74,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
459462,"A",,"A",,"A",,"R",77,"R",0,"R",0,"R",77,"R",31,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
459499,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
459514,"A",,"A",,"A",,"R",83,"Z",0,"Z",0,"R",83,"R",45,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
459523,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
459532,"A",,"A",,"A",,"R",47,"R",0,"R",0,"R",47,"R",25,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
459541,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",3
459550,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",12,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
459578,"A",,"A",,"A",,"R",18,"Z",0,"Z",0,"R",18,"R",17,"R",94,"R",6,"Z",0,"Z",0,"R",6,"R",4,"R",67,"R",12
459727,"R",26,"R",125,"R",21,"R",28,"R",0,"R",0,"R",28,"R",21,"R",75,"R",14,"R",0,"R",0,"R",14,"R",4,"R",29,"R",10
459824,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
459842,"R",39,"R",113,"R",35,"R",4,"Z",0,"Z",0,"R",4,"R",3,"R",75,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",15
459851,"R",43,"R",128,"R",34,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",12
459949,"R",592,"R",1705,"R",35,"R",664,"R",2,"R",0,"R",662,"R",447,"R",68,"R",41,"R",0,"R",0,"R",41,"R",22,"R",54,"R",18
459958,"A",,"A",,"A",,"R",71,"Z",0,"Z",0,"R",71,"R",56,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
459967,"A",,"A",,"A",,"R",180,"R",0,"R",0,"R",180,"R",126,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
459985,"A",,"A",,"A",,"R",265,"Z",0,"Z",0,"R",265,"R",189,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
459994,"R",2,"R",1769,"R",0,"R",10,"Z",0,"Z",0,"R",10,"R",6,"R",60,"R",640,"Z",0,"Z",0,"R",640,"R",218,"R",34,"R",28
460011,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",28,"R",80,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",20
460020,"A",,"A",,"A",,"R",73,"Z",0,"Z",0,"R",73,"R",34,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
460093,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",28,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
460109,"A",,"A",,"A",,"R",71,"R",0,"R",0,"R",71,"R",43,"R",61,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
460118,"A",,"A",,"A",,"R",84,"R",0,"R",0,"R",84,"R",61,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
460127,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",30,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
460136,"A",,"A",,"A",,"R",267,"R",0,"R",0,"R",267,"R",209,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
460145,"A",,"A",,"A",,"R",35,"Z",0,"Z",0,"R",35,"R",25,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
460172,"A",,"A",,"A",,"R",159,"R",0,"R",0,"R",159,"R",100,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
460181,"A",,"A",,"A",,"R",171,"Z",0,"Z",0,"R",171,"R",153,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",26
460190,"A",,"A",,"A",,"R",61,"Z",0,"Z",0,"R",61,"R",56,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
460206,"A",,"A",,"A",,"R",156,"Z",0,"Z",0,"R",156,"R",139,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",29
460349,"R",6,"R",317,"R",2,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",16,"R",0,"R",0,"R",16,"R",5,"R",31,"R",11
460376,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
460385,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",28,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
460394,"R",514,"R",3013,"R",17,"R",846,"R",0,"R",0,"R",846,"R",524,"R",62,"R",960,"R",0,"R",0,"R",960,"R",347,"R",36,"R",21
460455,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",24,"R",0,"R",0,"R",24,"R",16,"R",67,"R",4
460464,"R",593,"R",3372,"R",18,"R",776,"R",0,"R",0,"R",776,"R",523,"R",67,"R",900,"R",0,"R",0,"R",900,"R",347,"R",39,"R",29
460482,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",20,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
460516,"A",,"A",,"A",,"R",124,"R",0,"R",0,"R",124,"R",98,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
460525,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
460534,"A",,"A",,"A",,"R",263,"R",0,"R",0,"R",263,"R",213,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
460543,"A",,"A",,"A",,"R",435,"R",1,"R",0,"R",434,"R",301,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",43
460677,"R",46,"R",98,"R",47,"R",169,"R",0,"R",0,"R",169,"R",93,"R",55,"R",11,"R",0,"R",0,"R",11,"R",7,"R",64,"R",21
460701,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",8,"R",89,"R",52,"R",0,"R",0,"R",52,"R",47,"R",90,"R",15
460738,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
460756,"R",79,"R",106,"R",75,"R",180,"R",0,"R",0,"R",180,"R",61,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
460765,"A",,"A",,"A",,"R",42,"R",0,"R",0,"R",42,"R",35,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
460783,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",5,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
460808,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
460817,"A",,"A",,"A",,"R",91,"R",0,"R",0,"R",91,"R",49,"R",54,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",30
460826,"A",,"A",,"A",,"R",151,"R",0,"R",0,"R",151,"R",44,"R",29,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",41
460835,"A",,"A",,"A",,"R",76,"R",0,"R",0,"R",76,"R",28,"R",37,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",30
460862,"A",,"A",,"A",,"R",14,"R",0,"Z",0,"R",14,"R",13,"R",93,"R",7,"Z",0,"Z",0,"R",7,"R",5,"R",71,"R",18
460871,"R",2,"R",146,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
460899,"A",,"A",,"A",,"R",5,"Z",0,"Z",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
460914,"A",,"A",,"A",,"R",310,"Z",0,"Z",0,"R",310,"R",283,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
460932,"A",,"A",,"A",,"R",46,"R",0,"R",0,"R",46,"R",46,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
460969,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",26,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",39
460978,"A",,"A",,"A",,"R",67,"Z",0,"Z",0,"R",67,"R",55,"R",82,"R",44,"Z",0,"Z",0,"R",44,"R",21,"R",48,"R",18
460987,"A",,"A",,"A",,"R",41,"R",0,"Z",0,"R",41,"R",35,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
460996,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",14,"R",88,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",11
461014,"R",195,"R",263,"R",74,"R",191,"R",0,"R",0,"R",191,"R",81,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"R",39
461023,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",6,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",39
461032,"R",2,"R",32,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
461087,"A",,"A",,"A",,"R",50,"R",0,"R",0,"R",50,"R",11,"R",22,"R",58,"R",0,"R",0,"R",58,"R",10,"R",17,"R",12
461111,"A",,"A",,"A",,"R",29,"R",0,"R",0,"R",29,"R",28,"R",97,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",10
461148,"R",190,"R",323,"R",59,"R",262,"R",0,"R",0,"R",262,"R",146,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
461175,"A",,"A",,"A",,"R",59,"Z",0,"Z",0,"R",59,"R",53,"R",90,"R",12,"Z",0,"Z",0,"R",12,"R",10,"R",83,"R",11
461193,"A",,"A",,"A",,"R",70,"Z",0,"Z",0,"R",70,"R",60,"R",86,"R",4,"Z",0,"Z",0,"R",4,"R",1,"R",25,"R",17
461218,"A",,"A",,"A",,"R",60,"R",0,"R",0,"R",60,"R",54,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
461245,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",16,"R",64,"R",44,"R",0,"R",0,"R",44,"R",22,"R",50,"R",6
461254,"A",,"A",,"A",,"R",46,"R",0,"R",0,"R",46,"R",45,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
461263,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
461272,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",5,"R",100,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",9
461281,"R",1,"R",40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
461290,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",11,"R",79,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",6
461306,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",57,"R",0,"R",0,"R",57,"R",45,"R",79,"R",12
461315,"R",11,"R",29,"R",38,"R",17,"R",0,"R",0,"R",17,"R",10,"R",59,"R",7,"R",0,"R",0,"R",7,"R",2,"R",29,"R",5
461324,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",71
461333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2
461342,"A",,"A",,"A",,"R",45,"R",0,"R",0,"R",45,"R",43,"R",96,"R",20,"R",0,"R",0,"R",20,"R",20,"R",100,"R",10
461379,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
461388,"A",,"A",,"A",,"R",13,"Z",0,"Z",0,"R",13,"R",8,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
461412,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
461421,"A",,"A",,"A",,"R",15,"Z",0,"Z",0,"R",15,"R",12,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
461430,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",0,"R",0,"R",125,"R",101,"R",81,"R",10
461494,"A",,"A",,"A",,"R",8,"R",0,"R",0,"R",8,"R",8,"R",100,"R",3,"R",0,"R",0,"R",3,"R",3,"R",100,"R",15
461500,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",5,"R",2,"R",0,"R",3,"R",3,"R",100,"R",10
461528,"R",7,"R",68,"R",10,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
461537,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",16,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
