UNITID,ASCDEG,BASDEG,MASDEG,DOCDEGRS,DOCDEGPP,DOCDEGOT,CERT1,CERT1A,CERT1B,CERT2,CERT4,PBACERT,PMACERT,SASCDEG,SBASDEG,SMASDEG,SDOCDEG,SCERT1A,SCERT1B,SCERT24,SBAMACRT
475273,0,165,72,0,0,0,0,0,0,0,0,0,0,0,165,72,0,0,0,0,0
475282,0,.,.,.,.,.,0,0,0,61,0,.,.,0,.,.,.,0,0,61,.
475325,0,.,.,.,.,.,85,0,85,9,0,.,.,0,.,.,.,0,85,9,.
475398,5,15,18,0,0,0,1,0,1,0,0,5,0,5,15,18,0,0,1,0,5
475404,0,.,.,.,.,.,124,0,124,0,0,.,.,0,.,.,.,0,124,0,.
475413,0,.,.,.,.,.,14,7,7,12,0,.,.,0,.,.,.,7,7,12,.
475422,46,.,.,.,.,.,0,0,0,0,0,.,.,46,.,.,.,0,0,0,.
475431,0,.,.,.,.,.,138,90,48,0,0,.,.,0,.,.,.,90,48,0,.
475468,0,.,.,.,.,.,176,0,176,34,0,.,.,0,.,.,.,0,176,34,.
475477,46,.,.,.,.,.,0,0,0,0,0,.,.,46,.,.,.,0,0,0,.
475486,0,.,.,.,.,.,2,0,2,168,0,.,.,0,.,.,.,0,2,168,.
475495,0,0,93,24,116,93,0,0,0,0,0,0,51,0,0,85,233,0,0,0,51
475547,0,.,.,.,.,.,0,0,0,63,0,.,.,0,.,.,.,0,0,63,.
475556,0,.,.,.,.,.,0,0,0,89,0,.,.,0,.,.,.,0,0,89,.
475565,245,.,.,.,.,.,0,0,0,0,0,.,.,245,.,.,.,0,0,0,.
475574,0,.,.,.,.,.,4,0,4,14,0,.,.,0,.,.,.,0,4,13,.
475608,0,25,9,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,0,0,0
475635,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
475653,0,.,.,.,.,.,1,0,1,10,0,.,.,0,.,.,.,0,1,10,.
475662,0,.,.,.,.,.,5,0,5,34,0,.,.,0,.,.,.,0,5,34,.
475705,0,.,.,.,.,.,0,0,0,12,0,.,.,0,.,.,.,0,0,12,.
475714,44,0,0,0,0,0,232,0,232,95,0,0,0,44,0,0,0,0,232,95,0
475723,0,.,.,.,.,.,150,111,39,80,0,.,.,0,.,.,.,111,39,80,.
475732,0,339,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0
475741,0,43,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
475750,33,.,.,.,.,.,0,0,0,0,0,.,.,33,.,.,.,0,0,0,.
475839,32,0,0,0,0,0,58,0,58,0,0,0,0,32,0,0,0,0,58,0,0
476063,0,.,.,.,.,.,192,0,192,25,0,.,.,0,.,.,.,0,185,25,.
476179,0,.,.,.,.,.,0,0,0,33,0,.,.,0,.,.,.,0,0,33,.
476230,0,.,.,.,.,.,0,0,0,43,0,.,.,0,.,.,.,0,0,43,.
476294,0,.,.,.,.,.,22,0,22,42,0,.,.,0,.,.,.,0,21,42,.
476355,0,.,.,.,.,.,1,0,1,0,26,.,.,0,.,.,.,0,1,26,.
476489,0,.,.,.,.,.,0,0,0,90,0,.,.,0,.,.,.,0,0,78,.
476498,0,.,.,.,.,.,32,0,32,100,0,.,.,0,.,.,.,0,32,100,.
476513,0,.,.,.,.,.,20,0,20,16,0,.,.,0,.,.,.,0,20,16,.
476540,0,.,.,.,.,.,64,0,64,23,0,.,.,0,.,.,.,0,64,23,.
476559,0,.,.,.,.,.,65,0,65,22,0,.,.,0,.,.,.,0,65,22,.
476568,0,.,.,.,.,.,0,0,0,16,0,.,.,0,.,.,.,0,0,16,.
476595,0,.,.,.,.,.,19,19,0,32,0,.,.,0,.,.,.,19,0,32,.
476601,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
476610,0,.,.,.,.,.,37,0,37,0,0,.,.,0,.,.,.,0,37,0,.
476629,0,.,.,.,.,.,0,0,0,9,43,.,.,0,.,.,.,0,0,52,.
476683,13,.,.,.,.,.,37,18,19,166,0,.,.,13,.,.,.,18,19,166,.
476692,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
476708,0,.,.,.,.,.,0,0,0,60,0,.,.,0,.,.,.,0,0,60,.
476717,0,86,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
476726,27,.,.,.,.,.,240,177,63,183,0,.,.,27,.,.,.,177,63,183,.
476735,0,.,.,.,.,.,0,0,0,20,0,.,.,0,.,.,.,0,0,20,.
476753,0,.,.,.,.,.,92,0,92,64,0,.,.,0,.,.,.,0,92,64,.
476780,0,.,.,.,.,.,58,0,58,0,0,.,.,0,.,.,.,0,58,0,.
476799,0,.,.,.,.,.,0,0,0,127,0,.,.,0,.,.,.,0,0,127,.
476805,0,.,.,.,.,.,1,0,1,26,0,.,.,0,.,.,.,0,1,26,.
476814,0,.,.,.,.,.,0,0,0,216,0,.,.,0,.,.,.,0,0,216,.
476841,0,.,.,.,.,.,37,0,37,75,0,.,.,0,.,.,.,0,37,75,.
476850,0,.,.,.,.,.,0,0,0,53,1,.,.,0,.,.,.,0,0,54,.
476869,0,.,.,.,.,.,64,0,64,19,0,.,.,0,.,.,.,0,64,19,.
476878,0,.,.,.,.,.,143,0,143,9,0,.,.,0,.,.,.,0,143,9,.
476887,0,.,.,.,.,.,63,0,63,166,0,.,.,0,.,.,.,0,63,166,.
476896,0,.,.,.,.,.,1,0,1,49,0,.,.,0,.,.,.,0,1,49,.
476902,0,.,.,.,.,.,3,0,3,49,0,.,.,0,.,.,.,0,3,49,.
476939,3,.,.,.,.,.,105,0,105,320,0,.,.,3,.,.,.,0,105,320,.
476948,91,.,.,.,.,.,0,0,0,45,0,.,.,91,.,.,.,0,0,45,.
476957,0,.,.,.,.,.,7,0,7,7,0,.,.,0,.,.,.,0,7,7,.
476966,0,.,.,.,.,.,0,0,0,60,0,.,.,0,.,.,.,0,0,60,.
476975,0,1962,1473,0,0,0,227,0,227,0,0,233,0,0,1962,1473,0,0,225,0,233
476984,0,.,.,.,.,.,0,0,0,78,0,.,.,0,.,.,.,0,0,78,.
476993,0,.,.,.,.,.,12,0,12,182,0,.,.,0,.,.,.,0,12,170,.
477002,0,.,.,.,.,.,49,0,49,16,0,.,.,0,.,.,.,0,49,16,.
477039,0,280,102,0,0,0,0,0,0,0,0,0,2,0,280,102,0,0,0,0,2
478582,0,.,.,.,.,.,9,0,9,47,0,.,.,0,.,.,.,0,9,47,.
478591,0,.,.,.,.,.,50,0,50,84,0,.,.,0,.,.,.,0,50,84,.
478616,0,.,.,.,.,.,2,0,2,36,0,.,.,0,.,.,.,0,2,36,.
478917,0,.,.,.,.,.,1,0,1,28,0,.,.,0,.,.,.,0,1,28,.
478953,0,.,.,.,.,.,24,0,24,92,0,.,.,0,.,.,.,0,24,92,.
479062,0,.,.,.,.,.,0,0,0,82,0,.,.,0,.,.,.,0,0,82,.
479424,0,.,.,.,.,.,83,0,83,97,0,.,.,0,.,.,.,0,83,97,.
479965,0,.,.,.,.,.,23,0,23,19,30,.,.,0,.,.,.,0,23,49,.
479974,0,.,.,.,.,.,50,1,49,36,0,.,.,0,.,.,.,1,49,36,.
479983,0,.,.,.,.,.,24,0,24,16,0,.,.,0,.,.,.,0,24,16,.
479992,0,.,.,.,.,.,33,33,0,1,0,.,.,0,.,.,.,33,0,1,.
480000,0,.,.,.,.,.,1,0,1,15,0,.,.,0,.,.,.,0,1,15,.
480019,0,.,.,.,.,.,1022,771,251,0,0,.,.,0,.,.,.,771,251,0,.
480028,0,.,.,.,.,.,0,0,0,66,0,.,.,0,.,.,.,0,0,66,.
480037,0,.,.,.,.,.,1831,0,1831,0,0,.,.,0,.,.,.,0,1828,0,.
480073,21,56,10,0,0,0,0,0,0,0,0,0,0,21,56,10,0,0,0,0,0
480091,721,92,0,0,0,0,0,0,0,685,0,0,0,719,92,0,0,0,0,684,0
480125,0,.,.,.,.,.,206,0,206,135,0,.,.,0,.,.,.,0,206,135,.
480161,0,.,.,.,.,.,13,0,13,0,0,.,.,0,.,.,.,0,13,0,.
480198,14,95,49,0,0,0,0,0,0,0,0,0,0,14,95,49,0,0,0,0,0
480204,167,68,0,0,0,0,0,0,0,4,0,0,0,167,68,0,0,0,0,4,0
480310,0,.,.,.,.,.,0,0,0,19,0,.,.,0,.,.,.,0,0,19,.
480347,0,.,.,.,.,.,0,0,0,23,0,.,.,0,.,.,.,0,0,23,.
480471,0,.,.,.,.,.,0,0,0,429,0,.,.,0,.,.,.,0,0,429,.
480523,0,.,.,.,.,.,0,0,0,49,0,.,.,0,.,.,.,0,0,49,.
480532,0,.,.,.,.,.,0,0,0,55,0,.,.,0,.,.,.,0,0,55,.
480550,0,.,.,.,.,.,0,0,0,50,0,.,.,0,.,.,.,0,0,50,.
480569,85,223,308,0,0,0,0,0,0,0,0,0,0,85,223,307,0,0,0,0,0
480657,214,33,2,0,0,0,61,0,61,7,0,0,0,214,33,2,0,0,50,4,0
480693,0,.,.,.,.,.,39,0,39,60,0,.,.,0,.,.,.,0,40,62,.
480727,0,.,.,.,.,.,0,0,0,0,27,.,.,0,.,.,.,0,0,22,.
480781,5,19,17,2,0,0,0,0,0,0,0,0,0,5,19,17,2,0,0,0,0
480790,0,0,81,0,255,0,0,0,0,0,0,0,0,0,0,81,255,0,0,0,0
480824,13,.,.,.,.,.,7,0,7,238,0,.,.,13,.,.,.,0,7,238,.
480833,25,.,.,.,.,.,33,0,33,352,0,.,.,25,.,.,.,0,33,352,.
480842,0,.,.,.,.,.,3,0,3,14,0,.,.,0,.,.,.,0,3,14,.
480851,3,.,.,.,.,.,2,0,2,78,0,.,.,3,.,.,.,0,2,78,.
480879,0,.,.,.,.,.,14,0,14,18,0,.,.,0,.,.,.,0,14,18,.
480888,0,.,.,.,.,.,268,0,268,0,0,.,.,0,.,.,.,0,268,0,.
480903,0,.,.,.,.,.,703,0,703,0,0,.,.,0,.,.,.,0,703,0,.
480912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480921,0,.,.,.,.,.,0,0,0,27,0,.,.,0,.,.,.,0,0,27,.
480930,0,.,.,.,.,.,0,0,0,51,0,.,.,0,.,.,.,0,0,51,.
480967,40,.,.,.,.,.,0,0,0,0,0,.,.,40,.,.,.,0,0,0,.
480976,0,.,.,.,.,.,0,0,0,21,0,.,.,0,.,.,.,0,0,21,.
480985,9,24,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0
480994,0,.,.,.,.,.,0,0,0,31,0,.,.,0,.,.,.,0,0,31,.
481003,0,.,.,.,.,.,173,95,78,31,0,.,.,0,.,.,.,95,78,31,.
481021,0,.,.,.,.,.,0,0,0,25,0,.,.,0,.,.,.,0,0,25,.
481030,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
481049,0,.,.,.,.,.,0,0,0,25,0,.,.,0,.,.,.,0,0,25,.
481058,0,8,12,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0
481085,0,.,.,.,.,.,0,0,0,52,0,.,.,0,.,.,.,0,0,52,.
481094,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0
481100,0,.,.,.,.,.,141,0,141,5,0,.,.,0,.,.,.,0,141,5,.
481128,0,.,.,.,.,.,57,0,57,19,0,.,.,0,.,.,.,0,57,19,.
481137,0,.,.,.,.,.,0,0,0,0,26,.,.,0,.,.,.,0,0,26,.
481146,0,.,.,.,.,.,72,25,47,48,0,.,.,0,.,.,.,25,47,48,.
481155,50,.,.,.,.,.,22,0,22,97,0,.,.,50,.,.,.,0,22,97,.
481182,0,.,.,.,.,.,0,0,0,27,0,.,.,0,.,.,.,0,0,27,.
481191,0,.,.,.,.,.,252,0,252,19,0,.,.,0,.,.,.,0,252,19,.
481207,0,.,.,.,.,.,0,0,0,107,0,.,.,0,.,.,.,0,0,107,.
481225,1,9,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0
481243,0,.,.,.,.,.,188,0,188,28,0,.,.,0,.,.,.,0,188,28,.
481252,23,.,.,.,.,.,0,0,0,0,0,.,.,23,.,.,.,0,0,0,.
481289,0,.,.,.,.,.,0,0,0,72,0,.,.,0,.,.,.,0,0,72,.
481298,0,.,.,.,.,.,14,0,14,15,0,.,.,0,.,.,.,0,14,15,.
481313,0,.,.,.,.,.,123,104,19,19,0,.,.,0,.,.,.,104,19,19,.
481322,0,.,.,.,.,.,30,0,30,6,0,.,.,0,.,.,.,0,30,6,.
481331,0,.,.,.,.,.,30,0,30,0,0,.,.,0,.,.,.,0,30,0,.
481340,0,.,.,.,.,.,0,0,0,37,0,.,.,0,.,.,.,0,0,37,.
481368,0,.,.,.,.,.,63,0,63,6,0,.,.,0,.,.,.,0,63,6,.
481386,0,.,.,.,.,.,10,6,4,52,0,.,.,0,.,.,.,6,4,52,.
481401,3,26,60,0,0,1,0,0,0,0,1,1,0,3,26,59,1,0,0,1,1
481410,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
481429,0,.,.,.,.,.,0,0,0,39,0,.,.,0,.,.,.,0,0,39,.
481438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
481447,0,.,.,.,.,.,20,0,20,0,0,.,.,0,.,.,.,0,20,0,.
481456,0,.,.,.,.,.,3,0,3,15,0,.,.,0,.,.,.,0,3,12,.
481465,0,.,.,.,.,.,34,34,0,4,18,.,.,0,.,.,.,34,0,22,.
481474,0,.,.,.,.,.,77,0,77,16,0,.,.,0,.,.,.,0,77,16,.
481483,0,.,.,.,.,.,322,55,267,42,0,.,.,0,.,.,.,55,202,42,.
481508,0,.,.,.,.,.,2,0,2,37,0,.,.,0,.,.,.,0,2,37,.
481517,0,.,.,.,.,.,34,0,34,28,0,.,.,0,.,.,.,0,34,28,.
481526,0,.,.,.,.,.,160,0,160,0,0,.,.,0,.,.,.,0,160,0,.
481535,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
481571,0,.,.,.,.,.,0,0,0,4,0,.,.,0,.,.,.,0,0,4,.
481678,0,.,.,.,.,.,6,0,6,29,0,.,.,0,.,.,.,0,6,29,.
481720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481739,0,.,.,.,.,.,0,0,0,30,0,.,.,0,.,.,.,0,0,30,.
481748,0,.,.,.,.,.,3,0,3,61,0,.,.,0,.,.,.,0,3,61,.
481775,16,.,.,.,.,.,0,0,0,96,0,.,.,16,.,.,.,0,0,96,.
481845,0,.,.,.,.,.,0,0,0,41,0,.,.,0,.,.,.,0,0,41,.
481863,0,.,.,.,.,.,0,0,0,65,0,.,.,0,.,.,.,0,0,65,.
481890,0,.,.,.,.,.,0,0,0,95,0,.,.,0,.,.,.,0,0,95,.
481906,0,.,.,.,.,.,0,0,0,75,0,.,.,0,.,.,.,0,0,75,.
481960,0,.,.,.,.,.,23,0,23,81,0,.,.,0,.,.,.,0,23,81,.
482015,0,.,.,.,.,.,313,0,313,338,0,.,.,0,.,.,.,0,313,338,.
482060,0,.,.,.,.,.,134,0,134,34,0,.,.,0,.,.,.,0,134,34,.
482097,0,.,.,.,.,.,138,101,37,303,0,.,.,0,.,.,.,101,37,303,.
482149,3,1078,502,33,456,0,68,0,68,56,0,133,89,3,1076,502,489,0,68,56,218
482158,277,930,134,0,0,0,10,0,10,11,25,4,0,276,928,134,0,0,8,36,4
482167,0,.,.,.,.,.,162,0,162,26,0,.,.,0,.,.,.,0,162,26,.
482176,0,.,.,.,.,.,24,0,24,73,0,.,.,0,.,.,.,0,24,73,.
482185,0,.,.,.,.,.,0,0,0,0,70,.,.,0,.,.,.,0,0,70,.
482194,0,.,.,.,.,.,25,0,25,97,0,.,.,0,.,.,.,0,22,93,.
482200,0,.,.,.,.,.,8,0,8,47,0,.,.,0,.,.,.,0,8,47,.
482228,10,32,12,0,0,0,0,0,0,1,0,1,0,10,32,12,0,0,0,1,1
482246,0,.,.,.,.,.,50,0,50,0,0,.,.,0,.,.,.,0,50,0,.
482255,0,.,.,.,.,.,0,0,0,6,148,.,.,0,.,.,.,0,0,154,.
482291,0,.,.,.,.,.,0,0,0,755,0,.,.,0,.,.,.,0,0,755,.
482413,8,200,153,0,0,0,0,0,0,60,0,4,0,8,200,153,0,0,0,60,4
482422,16,60,17,0,0,0,0,0,0,0,0,0,0,16,60,17,0,0,0,0,0
482431,85,394,134,0,0,0,0,0,0,0,0,1,0,85,394,134,0,0,0,0,1
482440,8,27,1,0,0,0,0,0,0,0,0,0,0,8,27,1,0,0,0,0,0
482459,29,107,38,0,0,0,0,0,0,0,0,1,0,29,107,38,0,0,0,0,1
482468,57,141,63,0,0,0,0,0,0,0,0,4,0,57,141,63,0,0,0,0,4
482477,947,1441,1520,0,0,0,75,0,75,2061,0,821,0,947,1441,1520,0,0,75,2061,821
482486,0,9,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0
482538,3,14,1,0,0,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,0
482547,1,6,5,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0
482556,5,48,14,0,0,0,0,0,0,0,0,0,0,5,48,14,0,0,0,0,0
482565,0,4,7,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
482574,11,83,29,0,0,0,0,0,0,0,0,2,0,11,83,29,0,0,0,0,2
482608,2,19,36,0,0,0,0,0,0,0,0,4,0,2,19,36,0,0,0,0,4
482617,1,2,3,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,1
482635,17,73,36,0,0,0,0,0,0,0,0,0,0,17,73,36,0,0,0,0,0
482653,0,38,43,0,0,0,0,0,0,0,0,3,0,0,38,43,0,0,0,0,3
482680,781,2159,203,11,36,0,16,0,16,0,0,32,3,781,2136,203,47,0,12,0,35
482699,349,96,0,0,0,0,0,0,0,16,0,0,0,347,96,0,0,0,0,16,0
482705,0,577,2623,0,23,137,0,0,0,0,0,0,4,0,577,2622,160,0,0,0,4
482936,0,256,18,0,0,0,0,0,0,0,0,0,0,0,256,18,0,0,0,0,0
482963,0,.,.,.,.,.,11,0,11,107,8,.,.,0,.,.,.,0,11,115,.
482981,0,.,.,.,.,.,4,0,4,77,0,.,.,0,.,.,.,0,3,77,.
482990,18,.,.,.,.,.,0,0,0,211,0,.,.,18,.,.,.,0,0,211,.
483009,0,.,.,.,.,.,0,0,0,129,0,.,.,0,.,.,.,0,0,129,.
483018,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
483036,0,613,153,0,0,0,0,0,0,0,0,0,0,0,613,153,0,0,0,0,0
483045,1217,.,.,.,.,.,3020,0,3020,521,52,.,.,925,.,.,.,0,2718,554,.
483054,0,.,.,.,.,.,0,0,0,50,0,.,.,0,.,.,.,0,0,50,.
483106,0,.,.,.,.,.,65,0,65,80,0,.,.,0,.,.,.,0,65,80,.
483124,0,7273,4903,87,0,0,68,0,68,0,0,263,0,0,7185,4898,87,0,68,0,260
483212,225,.,.,.,.,.,393,106,287,581,0,.,.,225,.,.,.,106,194,491,.
483221,24,0,0,0,0,0,19,0,19,0,0,0,0,24,0,0,0,0,19,0,0
483230,0,.,.,.,.,.,228,42,186,0,0,.,.,0,.,.,.,42,175,0,.
483258,0,.,.,.,.,.,0,0,0,24,0,.,.,0,.,.,.,0,0,24,.
483276,0,.,.,.,.,.,0,0,0,83,0,.,.,0,.,.,.,0,0,83,.
483328,0,.,.,.,.,.,1,0,1,65,0,.,.,0,.,.,.,0,1,65,.
483337,0,.,.,.,.,.,0,0,0,68,0,.,.,0,.,.,.,0,0,68,.
483346,0,.,.,.,.,.,45,0,45,12,0,.,.,0,.,.,.,0,45,12,.
483355,0,.,.,.,.,.,0,0,0,130,0,.,.,0,.,.,.,0,0,130,.
483364,0,.,.,.,.,.,58,0,58,39,0,.,.,0,.,.,.,0,58,39,.
483373,0,0,0,0,0,0,8,0,8,24,0,0,0,0,0,0,0,0,8,24,0
483382,0,.,.,.,.,.,242,0,242,0,0,.,.,0,.,.,.,0,242,0,.
483425,0,.,.,.,.,.,11,0,11,31,0,.,.,0,.,.,.,0,11,31,.
483443,0,.,.,.,.,.,16,16,0,496,0,.,.,0,.,.,.,16,0,484,.
483470,0,.,.,.,.,.,13,0,13,31,0,.,.,0,.,.,.,0,13,31,.
483504,0,.,.,.,.,.,0,0,0,171,0,.,.,0,.,.,.,0,0,170,.
483513,0,.,.,.,.,.,4,0,4,37,0,.,.,0,.,.,.,0,4,37,.
483559,0,.,.,.,.,.,0,0,0,31,0,.,.,0,.,.,.,0,0,31,.
483577,0,.,.,.,.,.,15,0,15,6,0,.,.,0,.,.,.,0,8,6,.
483595,0,19,120,0,0,0,0,0,0,0,0,0,0,0,19,120,0,0,0,0,0
483647,0,.,.,.,.,.,0,0,0,21,0,.,.,0,.,.,.,0,0,21,.
483708,0,.,.,.,.,.,496,496,0,57,0,.,.,0,.,.,.,496,0,57,.
483726,0,.,.,.,.,.,0,0,0,12,0,.,.,0,.,.,.,0,0,12,.
483735,0,.,.,.,.,.,14,0,14,11,0,.,.,0,.,.,.,0,14,11,.
483744,0,.,.,.,.,.,0,0,0,22,0,.,.,0,.,.,.,0,0,22,.
483753,0,.,.,.,.,.,0,0,0,14,0,.,.,0,.,.,.,0,0,14,.
483780,0,27,98,0,0,0,0,0,0,0,0,0,0,0,27,98,0,0,0,0,0
483799,0,.,.,.,.,.,18,0,18,0,0,.,.,0,.,.,.,0,18,0,.
483814,65,.,.,.,.,.,0,0,0,143,0,.,.,65,.,.,.,0,0,143,.
483823,0,.,.,.,.,.,0,0,0,349,0,.,.,0,.,.,.,0,0,349,.
483841,0,.,.,.,.,.,55,55,0,71,0,.,.,0,.,.,.,55,0,71,.
483850,0,.,.,.,.,.,0,0,0,31,0,.,.,0,.,.,.,0,0,31,.
483869,0,.,.,.,.,.,169,72,97,0,0,.,.,0,.,.,.,72,97,0,.
483878,0,.,.,.,.,.,4,0,4,70,0,.,.,0,.,.,.,0,4,70,.
483887,0,.,.,.,.,.,38,0,38,0,0,.,.,0,.,.,.,0,38,0,.
483896,0,.,.,.,.,.,211,0,211,19,0,.,.,0,.,.,.,0,211,19,.
483911,0,.,.,.,.,.,0,0,0,6,0,.,.,0,.,.,.,0,0,6,.
483920,0,.,.,.,.,.,43,0,43,0,72,.,.,0,.,.,.,0,43,72,.
483948,0,.,.,.,.,.,3,0,3,11,0,.,.,0,.,.,.,0,3,11,.
483957,0,.,.,.,.,.,14,0,14,12,0,.,.,0,.,.,.,0,14,12,.
483975,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0
484002,38,.,.,.,.,.,375,146,229,182,0,.,.,38,.,.,.,146,229,182,.
484011,0,.,.,.,.,.,42,8,34,60,0,.,.,0,.,.,.,8,34,60,.
484020,0,.,.,.,.,.,0,0,0,12,0,.,.,0,.,.,.,0,0,12,.
484039,0,.,.,.,.,.,37,6,31,6,0,.,.,0,.,.,.,6,31,6,.
484048,0,.,.,.,.,.,4,0,4,24,0,.,.,0,.,.,.,0,4,24,.
484057,0,.,.,.,.,.,260,160,100,13,0,.,.,0,.,.,.,160,100,13,.
484066,22,.,.,.,.,.,0,0,0,339,0,.,.,22,.,.,.,0,0,339,.
484075,0,.,.,.,.,.,0,0,0,69,0,.,.,0,.,.,.,0,0,19,.
484084,0,.,.,.,.,.,24,0,24,14,0,.,.,0,.,.,.,0,24,14,.
484093,0,.,.,.,.,.,1,0,1,65,0,.,.,0,.,.,.,0,1,65,.
484109,0,.,.,.,.,.,0,0,0,51,0,.,.,0,.,.,.,0,0,51,.
484127,0,.,.,.,.,.,0,0,0,63,0,.,.,0,.,.,.,0,0,63,.
484136,0,.,.,.,.,.,14,0,14,13,0,.,.,0,.,.,.,0,14,13,.
484163,0,.,.,.,.,.,103,0,103,0,0,.,.,0,.,.,.,0,103,0,.
484172,0,.,.,.,.,.,53,0,53,0,0,.,.,0,.,.,.,0,53,0,.
484190,0,.,.,.,.,.,0,0,0,17,0,.,.,0,.,.,.,0,0,17,.
484206,0,.,.,.,.,.,68,0,68,38,0,.,.,0,.,.,.,0,68,38,.
484233,0,.,.,.,.,.,0,0,0,122,38,.,.,0,.,.,.,0,0,160,.
484330,0,.,.,.,.,.,0,0,0,20,0,.,.,0,.,.,.,0,0,20,.
484349,0,.,.,.,.,.,0,0,0,61,0,.,.,0,.,.,.,0,0,61,.
484358,0,.,.,.,.,.,0,0,0,63,0,.,.,0,.,.,.,0,0,63,.
484367,0,.,.,.,.,.,0,0,0,145,22,.,.,0,.,.,.,0,0,167,.
484376,0,.,.,.,.,.,0,0,0,237,43,.,.,0,.,.,.,0,0,280,.
484394,0,.,.,.,.,.,0,0,0,92,0,.,.,0,.,.,.,0,0,92,.
484473,9,844,0,0,0,0,0,0,0,0,0,0,0,9,843,0,0,0,0,0,0
484604,0,.,.,.,.,.,264,0,264,206,0,.,.,0,.,.,.,0,264,206,.
484613,3574,12925,6550,356,0,0,5365,0,5365,0,0,1083,24,3565,12924,6539,356,0,5343,0,1106
484631,0,951,395,0,0,0,271,0,271,0,0,0,7,0,951,395,0,0,271,0,7
484710,0,42,13,0,0,0,21,0,21,0,0,0,0,0,42,13,0,0,21,0,0
484756,0,72,35,0,0,0,24,0,24,0,0,0,0,0,72,35,0,0,24,0,0
484826,0,.,.,.,.,.,40,0,40,12,0,.,.,0,.,.,.,0,40,12,.
484835,1,25,0,0,0,0,0,0,0,64,0,0,0,1,25,0,0,0,0,64,0
484844,0,170,7,0,0,0,0,0,0,0,0,0,0,0,170,7,0,0,0,0,0
484862,0,4,5,0,59,0,0,0,0,0,0,0,0,0,4,5,59,0,0,0,0
484871,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
484899,0,.,.,.,.,.,91,0,91,27,0,.,.,0,.,.,.,0,69,27,.
484905,0,792,173,0,102,0,0,0,0,0,0,0,0,0,792,173,102,0,0,0,0
484923,0,.,.,.,.,.,69,0,69,0,0,.,.,0,.,.,.,0,69,0,.
484932,319,.,.,.,.,.,0,0,0,25,0,.,.,319,.,.,.,0,0,25,.
484950,0,.,.,.,.,.,61,5,56,9,17,.,.,0,.,.,.,5,56,26,.
484996,0,.,.,.,.,.,30,0,30,33,0,.,.,0,.,.,.,0,30,33,.
485014,0,.,.,.,.,.,0,0,0,35,0,.,.,0,.,.,.,0,0,35,.
485032,0,.,.,.,.,.,0,0,0,57,0,.,.,0,.,.,.,0,0,57,.
485111,2039,52,0,0,0,0,0,0,0,0,0,0,0,1940,52,0,0,0,0,0,0
485139,60,.,.,.,.,.,0,0,0,32,0,.,.,60,.,.,.,0,0,32,.
485166,0,.,.,.,.,.,33,23,10,12,0,.,.,0,.,.,.,22,10,12,.
485236,0,.,.,.,.,.,58,6,52,14,0,.,.,0,.,.,.,6,52,14,.
485272,1,278,0,0,0,0,0,0,0,0,0,0,0,1,278,0,0,0,0,0,0
485306,0,.,.,.,.,.,13,0,13,11,0,.,.,0,.,.,.,0,13,11,.
485342,0,.,.,.,.,.,299,0,299,13,0,.,.,0,.,.,.,0,286,13,.
485360,0,.,.,.,.,.,0,0,0,22,0,.,.,0,.,.,.,0,0,22,.
485379,0,.,.,.,.,.,170,75,95,86,0,.,.,0,.,.,.,75,95,86,.
485388,0,.,.,.,.,.,233,82,151,49,0,.,.,0,.,.,.,82,151,49,.
485397,0,.,.,.,.,.,0,0,0,48,0,.,.,0,.,.,.,0,0,48,.
